-0.0021,-2.2,0.01,-70,0.008,-0.1,-30
-0.0071,0.7,0,-10,0.004,-0.1,-10
-0.0025,-3.3,0,-50,-0.008,0,-10
-0.0054,5.4,0,20,0.013,0,20
0.007,1.4,0,-20,-0.007,0.1,20
-0.0043,-4.9,-0.01,-10,0.004,-0.1,-20
0.0053,-2,0,0,-0.036,-0.1,-10
-0.0032,-6.4,0,0,0.006,0,-10
0.0025,-4.1,0,-40,0.007,0.1,-30
0.0021,6.8,0.01,20,0.016,-0.1,10
0.0008,4.5,0,0,0.005,0,20
0.0052,0.3,0,-30,-0.033,0.2,10
-0.0022,-6.5,0,-10,0.013,-0.1,-30
-0.0054,0.1,0,-10,-0.011,-0.1,-30
-0.005,-1.1,0,-10,0.029,-0.2,-40
0.0021,-2.3,0,-10,-0.003,-0.2,-20
0.011,1.2,0,30,0.013,-0.1,10
0.0055,0.8,0,-30,0.018,-0.1,-10
0.0093,-4.4,0,-20,-0.012,0,30
-0.0028,-6.7,0,50,0.03,-0.3,-20
0.0046,-3.2,-0.01,40,0.002,-0.3,-10
-0.0036,-5.3,0,-10,0.014,-0.1,-20
-0.0028,2.8,0,-20,0.02,0.2,10
0.0063,-0.5,0,-20,0.011,0,10
-0.0041,6.2,0,-10,-0.009,0.1,20
-0.0037,5.4,-0.01,-40,-0.025,0.4,30
-0.003,-3.2,0,-10,0.018,-0.1,-10
0.0031,8.1,0,-40,0.04,0.2,40
0.0032,10.2,0,10,-0.03,0.2,60
-0.0065,-0.2,0,-10,0.001,0,-10
0.0016,1.5,0.01,50,0,0.1,10
0.0014,-3.1,0,-50,0.01,0,-20
0.0061,1.1,0.01,0,-0.015,0,20
0.0063,4,0,-30,-0.012,0.1,10
0.0065,2.6,0,-30,-0.006,0.1,10
-0.0057,-4.4,0,0,0.013,-0.2,-30
-0.0011,4.4,0,10,-0.006,0,10
-0.0001,-8.3,0,30,-0.033,-0.1,-60
-0.0015,-6.8,0,0,-0.009,0,-20
-0.0062,-3.6,0,-30,0.005,-0.1,-20
-0.0005,7.2,0,20,-0.004,0.1,10
-0.0068,4.3,0,0,0.023,0,20
0.0092,5.3,0,-50,-0.003,0.1,30
-0.0075,3.8,0,-10,-0.011,0.3,40
-0.0014,5.6,0,-50,0.004,0.2,20
-0.0004,-7.6,0,30,0.002,-0.2,-40
-0.0003,-3,0,0,0.003,-0.1,-10
0.0018,-2.4,0,-10,-0.027,-0.1,-20
0.0075,3.3,-0.01,-10,0.036,-0.1,10
0.0032,-2.5,0,40,0.002,-0.3,-10
-0.0069,-0.3,0,-10,0.003,-0.3,-40
0.0037,6.6,0,-50,-0.009,0.3,10
0.0004,6,0,-30,-0.011,0.2,10
0.002,-0.4,0,-10,0.023,-0.2,-10
-0.0069,1.2,0,-30,-0.014,0,-10
0.0027,-3.6,0,-10,0.01,-0.1,-10
-0.0015,-2.3,0,-20,-0.019,-0.1,-40
0.0066,-0.6,-0.01,-10,-0.018,0.2,20
-0.0046,0.7,0.01,-10,-0.01,-0.1,-10
0.0022,4.7,0,-10,0.011,0.1,10
-0.0134,-3.7,-0.01,-60,0.004,0,-10
-0.003,-6.4,0,10,0.004,-0.2,-30
0.0005,-8.1,0,-40,0.011,0,-10
-0.0008,6.1,0,-10,-0.016,0,20
-0.0058,-5.5,0,-10,0.019,-0.1,-20
-0.001,10.6,0.01,0,-0.025,0,20
0.004,4.6,0,0,0.029,0,20
-0.0023,-4.5,0,-10,-0.021,0,-20
-0.0098,-2.2,0,-40,0.005,-0.1,-30
0.0012,-2.7,0,-60,0,0,-20
-0.0039,3.6,0,-10,0.008,0.2,60
-0.0166,-4.7,-0.02,20,-0.007,-0.2,-10
-0.0067,2.5,0.01,-10,-0.011,0.1,10
-0.0014,-5.6,-0.01,-10,-0.011,0,-10
0.0094,-2.2,-0.01,-80,0.001,0.3,-10
-0.0064,8.5,0,-20,-0.012,0.1,30
-0.0092,0.6,0,-30,-0.008,0,10
-0.0002,6,0,20,-0.008,0,10
0.0062,-4,0,-40,0.011,-0.1,10
-0.002,5.5,0,-10,0.016,0.2,30
-0.0038,-4.9,0,10,0.011,-0.1,-10
-0.0012,-1.9,0,10,-0.004,-0.2,-30
-0.0044,-3.2,0,0,0.007,-0.2,-30
-0.0041,-2.8,-0.01,10,-0.01,0.1,-20
-0.0006,4.2,0,-10,0,0.1,10
-0.0031,1.3,-0.01,-20,0.013,0.2,40
0.0049,-4.6,-0.01,30,-0.018,-0.4,-30
-0.0034,-10,0.02,10,-0.001,-0.1,-10
-0.0065,-6.1,0,-50,0.001,0,-50
-0.0019,-2.7,0,0,-0.017,-0.2,-40
-0.0058,-10.7,0,0,-0.006,0.1,-10
0.0006,2.2,0,-40,0.003,0.2,10
-0.0071,-9.5,0,0,-0.012,-0.1,-20
-0.0005,-3.6,0,10,0.02,-0.1,-30
-0.0018,-2.2,0,10,0.023,-0.3,-20
0.0014,-3.7,0,-10,0.003,-0.1,-20
0.0065,-4,0,0,0.023,-0.4,-60
0.0054,-0.8,-0.01,0,0.006,-0.1,-10
-0.0028,-8,0,40,-0.001,-0.2,-10
0.0032,3.9,0,-20,-0.007,0.2,10
-0.0082,0.2,0,-30,-0.013,0,-10
0.0017,-3.3,0,0,-0.016,-0.2,-20
0.0028,10,0.02,10,-0.008,-0.2,20
-0.0003,5.6,0,-10,0.006,0.1,10
0.0089,-3.2,-0.02,-30,0.011,0.2,-10
-0.0001,3.5,0,-10,-0.003,0.1,10
-0.0114,-3.8,0,-30,-0.015,0,-10
-0.0075,4.3,0,-30,-0.021,0.2,30
0.0041,-1,-0.02,-20,0.011,0.3,20
-0.0072,-2.6,0,40,0.007,-0.2,-30
0.0014,-7.9,-0.01,50,0.016,-0.2,-30
0,-3.5,0,-10,0.026,0,-30
0.0055,-1.5,0,-10,-0.005,-0.1,-20
-0.0058,3.8,0,10,0.023,0,10
0.0034,-2.4,0,0,0.013,-0.2,10
0.005,-2,0,-20,-0.009,0,-20
-0.0059,-0.4,0,-80,0.006,0.2,30
0.0053,2.5,-0.01,-10,0.016,-0.1,-10
-0.0031,-0.8,0,-30,-0.01,-0.1,-30
0.0013,2.9,0,0,-0.026,0.1,20
0.0069,7.5,0,-60,0.002,0.1,10
-0.0014,-5.7,0,-30,-0.001,0,-20
-0.0052,1.7,0,10,0.004,-0.2,-10
0.0023,-4.1,0,20,-0.02,-0.1,-10
0.0053,2.7,0,-10,-0.007,-0.1,-10
-0.003,-6.5,0,-10,0.02,-0.1,-40
0.0042,-7.4,0.01,40,0.024,-0.2,-30
0.0036,1.8,0,0,-0.007,0.1,20
0.0055,3,0,-50,0.013,0.1,30
0.0023,8.5,0,20,-0.001,-0.1,20
-0.0006,5.1,-0.01,-50,-0.004,0.1,10
-0.0024,-5.4,0,-20,-0.008,-0.1,-10
-0.0041,-3.6,0,-10,0.009,-0.1,-30
0.0047,5.5,0,0,0.011,0.1,20
0.0055,1.1,0,20,-0.002,0,10
-0.0034,4.1,0,-30,-0.013,0.1,-10
0.0009,-3.2,-0.01,10,-0.01,0.1,-30
0.0032,3.8,-0.01,-80,0.047,0.2,10
0.0074,-9.2,0,20,0.006,-0.2,-30
-0.0076,1.9,0,20,-0.013,0,-10
0.0055,1.1,0,-40,-0.017,0.2,10
0.0036,8.8,0,-30,-0.01,0.1,10
-0.0089,0,0,0,0.004,0,10
-0.0056,0.4,0,-20,-0.014,0.1,10
-0.0012,3.6,0,-10,-0.005,0.1,10
-0.0039,5.4,0,10,0.007,-0.1,-10
0.0115,4.4,0.01,0,-0.004,0,10
0.0018,-0.2,0,-30,0.011,0.2,10
-0.0013,7.4,0,-50,-0.01,0.2,10
0.0043,3.4,0.01,-20,-0.018,0,10
-0.0021,4.5,0,-10,-0.013,0,-10
-0.0015,7.3,0,-20,0.018,0,20
-0.003,4.7,0,20,0,0,20
-0.0033,-0.9,-0.01,-10,-0.011,0,-10
0.0085,5.4,0,-30,0.03,0.1,20
-0.0011,-5.6,0,0,0.023,-0.2,-20
0.0076,2.9,0,-70,-0.025,0.2,40
-0.0041,1.8,0,-20,-0.028,0.2,-10
0.0057,9,0.01,-60,0.02,0.1,10
-0.0033,1.4,0,-30,0.012,0.2,30
-0.0021,-4.6,0,0,-0.008,-0.1,-10
0.0037,2,0,-50,-0.01,0.1,20
-0.0044,-8.8,0,-20,0.042,0,-10
0.0001,3.8,0,-10,-0.007,0.3,40
0.0044,-4.3,0,-10,0.008,-0.2,-10
-0.0041,-4,0,-50,-0.007,-0.1,-60
0.0009,-13.1,-0.01,-10,0.034,-0.1,-20
0.0076,-0.5,-0.01,0,0.017,-0.1,-20
0.0061,-1.3,0,0,-0.007,0.1,10
-0.0021,-4,0,-30,-0.01,0,-10
-0.0015,-2.9,0.01,40,0.01,-0.4,-20
0.0081,-2.4,0.01,0,0.014,-0.2,-50
-0.0053,-0.1,0,-30,0.005,0,10
0.0011,-8.7,0,-50,-0.038,0,10
-0.0037,0.8,0,20,0.036,-0.4,-10
-0.0016,4.1,0,50,-0.001,-0.1,10
-0.0052,-8.4,0,50,0.015,-0.2,-20
-0.0024,-8.1,0.01,-30,0.036,0.1,-20
0.0043,-4.3,-0.01,-20,0.003,0,-20
0.0028,11.2,0,0,0.005,0.1,30
-0.0007,3.8,0,-40,0.005,0.3,30
0.0045,-10,-0.01,0,0.029,-0.1,-20
-0.003,-2.1,0,0,-0.014,-0.2,-20
0.0105,-0.5,0,-30,0.001,0.1,-10
-0.0065,-2.9,0,30,0.022,-0.2,-20
0.0018,-2.9,0,30,0.03,-0.2,-30
-0.0096,-1.8,0,0,-0.011,0.1,10
-0.0082,-3.2,-0.02,10,0.012,-0.1,-20
-0.0016,0.5,0,10,-0.014,0.2,20
-0.0028,5.6,0.01,-10,0.017,-0.1,-10
-0.0044,-2.3,0,30,0.009,-0.2,-20
-0.005,-4.3,0,-40,0.008,0.1,-20
0.0099,1.2,0.02,-30,0.011,-0.2,-10
0.001,-2,0,0,0.004,-0.2,-60
0.0059,-6.5,0,-20,-0.027,-0.3,-10
0.0022,-4.9,0,-10,-0.006,0,-20
-0.007,-1.4,0,-20,0.01,-0.1,-10
-0.0082,-3,0,-40,0.009,0.2,10
0.0003,-3.6,0,-10,0.015,-0.2,-20
-0.0091,0.4,0.01,-70,0.014,0.2,10
0.002,-8.6,0,-30,-0.005,0,-10
-0.0078,1.4,0,0,0.003,-0.2,-10
0.0016,4.6,0,-20,-0.016,0.1,10
-0.0084,-1.3,0,-50,0.007,0,10
-0.0033,-5.7,0,-30,-0.01,0,-20
0.0055,2.3,0,-50,0.01,-0.1,-30
-0.0129,-10,0,-40,0.022,-0.1,-10
-0.0009,8.2,0,20,-0.014,0.1,10
-0.0068,-1.8,0,-40,0.002,0,-20
0.0054,-0.4,0,-20,0.014,-0.1,-20
0.0088,1.2,-0.01,0,0.019,-0.2,10
-0.001,5,0,0,0.013,0,30
0.0053,4,0,-10,0.026,0.2,60
-0.0031,-3,-0.01,-50,0,0.2,-10
0.0006,-2.5,0,0,0.019,-0.3,-110
-0.0077,1.9,0,-20,0.022,0,-10
0.0061,-4.9,0.01,-10,-0.002,0.1,20
-0.0058,-5.2,0,-10,0.029,0,-10
0.0049,-1.1,0,10,-0.025,0,-20
-0.005,1.5,0,-30,0.005,0.2,10
0.0038,-5.3,0,-30,-0.002,-0.2,-30
-0.0043,-2.5,0,-10,-0.014,-0.2,-40
-0.0058,-0.8,-0.01,-50,-0.011,0.4,10
-0.0012,-3.7,0,30,0.005,-0.1,-10
-0.0031,-5.4,0,0,0.003,-0.1,-20
0.0054,9.6,0,-40,-0.005,0.1,10
0.0063,4.9,0,-10,-0.004,0.2,20
-0.0055,4.5,0,20,0.015,-0.1,10
-0.008,2.4,0.01,10,0.004,-0.3,-10
0.0007,4.3,0,-20,-0.001,0.1,10
-0.0033,13.7,0,-10,-0.005,0.2,70
0.0062,3.5,0.01,-10,-0.007,-0.1,-10
0.0008,3.8,0.01,-30,0.003,0.3,50
0.0016,5.3,0,-40,0,0.4,60
0.0015,6.8,0,-20,-0.019,0.5,40
-0.0017,-4.5,0,40,-0.004,-0.2,-10
-0.001,-1.9,0,-50,0.008,0,-10
0.0058,-2.8,0.01,-10,-0.017,0.2,10
0.0011,3,0,0,0.009,0.1,10
-0.003,10.3,0.02,50,0.024,-0.2,20
-0.0072,3.3,0,60,0.005,0,20
0.0081,0.4,0,-10,0.002,-0.1,-10
0.0004,-2.6,0,10,0.005,-0.2,-30
0.0149,0.5,0.01,-40,0.017,-0.3,10
-0.0042,0.8,0,-20,-0.012,-0.1,-10
0.0041,1.8,0,-50,0.005,0.3,20
0.0002,2.8,0,0,-0.013,0.1,10
0.0068,1.3,0,10,0.021,0,20
0.0073,-3.5,0,-30,0.005,0,-30
0.003,10.1,0,10,0.017,0.1,20
-0.0038,-4.6,0,20,0.011,-0.2,-20
-0.0005,-2,-0.01,-10,-0.012,0.1,-10
0.0104,-0.9,0,10,0.003,-0.5,-40
0.0025,2.8,0,-20,-0.012,0.3,30
0.0052,2.6,0,-20,0.018,0.1,10
-0.0071,-5.3,0,-30,0.002,-0.3,-20
0.0027,-9,-0.01,-20,0.04,-0.1,-50
0.002,-4.6,0,40,0.038,-0.2,-20
-0.0004,-5.5,0,-50,-0.002,0.1,-30
-0.0056,2.4,0,-60,-0.012,0.2,10
-0.005,-4.8,0,0,0.022,0,-10
0.0035,4.3,0,0,0.005,0.1,40
-0.0044,-3.4,-0.01,-40,0.028,-0.1,-30
-0.0044,3.6,0.01,0,-0.01,0,10
-0.0059,-3.6,0,-50,-0.009,0,-10
0.0068,1.3,0,10,0.015,0,10
-0.0024,3.8,0,10,0.004,0.1,20
0.0059,-1.4,0,-50,-0.031,0.1,-10
-0.0043,2.9,0,-30,-0.011,0.1,10
-0.0053,-7.8,0,20,-0.028,0,-10
-0.0084,0.2,0,-20,-0.012,0.1,10
0.0034,-3.9,-0.01,20,-0.002,-0.2,-10
0.0022,-3.1,0,30,0.012,-0.4,-30
0.0027,-7.4,0,20,0.04,-0.1,-20
-0.0044,-0.9,-0.02,-20,-0.01,0.2,10
0.0165,4.7,-0.01,-30,-0.019,0.1,10
-0.0058,-0.5,0,40,0.007,-0.2,-20
-0.0017,-4.4,0,0,-0.004,0,-10
-0.0007,6.2,0,-50,-0.006,0.3,10
-0.003,8.3,0,10,-0.002,0.1,40
-0.011,-0.2,0.01,-50,-0.013,0.2,-20
0.0064,0.6,0,-30,0.016,0.2,20
0.0051,-2.7,0.01,-10,0.016,-0.3,-30
0.0013,4.7,0,10,0.005,0,20
0,6.2,0,10,-0.027,0,30
-0.0046,0.7,0,0,0.007,-0.1,-20
0.0077,-0.8,0,-10,0,0,20
0.0051,4.2,0,50,-0.006,0,10
0.0062,-2.5,0.01,-20,0.01,-0.2,-20
-0.0058,1.9,0.02,-30,-0.017,0,10
0.0031,-5.4,0,0,-0.011,-0.2,-10
-0.0091,-7.6,-0.02,-40,0.013,0.2,-10
0.0011,-6.9,0,-30,0.009,-0.2,-40
-0.0036,-6,0,-40,-0.008,-0.4,-70
-0.0094,-2,0,-10,-0.001,-0.1,10
-0.0058,-2.5,0,-90,0.012,0.1,-30
-0.0063,-0.3,0,-20,0.004,0,10
0.0011,-4.7,0,0,0.023,-0.1,-30
0.004,8.8,0,-10,0.013,0,10
-0.0003,5.2,0,-20,-0.009,0.2,20
-0.0018,-4,0,0,0.01,-0.1,-20
0.0033,-5.6,0.01,-30,-0.005,0,-10
0.0018,-4.4,0,-40,0.003,0,-30
-0.011,-6.6,0.01,-20,-0.001,0,-10
-0.006,3.9,-0.01,20,0.008,0.4,50
0.0011,-0.8,0,-10,-0.022,-0.3,-40
-0.0036,1.2,0,-20,0.026,0.3,-20
-0.0098,-2.3,0,-20,0.01,0.1,-10
0.013,0.7,0,-10,-0.014,-0.1,-30
-0.0005,5.7,0,-20,-0.044,0,10
0.0002,3.5,0,20,-0.019,0,30
0.0131,4.8,-0.01,20,-0.018,-0.1,-10
0.0062,2.1,0,-20,-0.022,0.1,20
0.0051,-1.2,0.01,-40,0.01,-0.1,-10
-0.0037,0.3,0,10,0.004,-0.3,-10
-0.0013,5,0,30,-0.009,0,20
-0.0013,-5.2,0,-20,0.012,0,-20
-0.0029,10.1,0,-10,0.005,0.1,10
0.0062,-1.3,-0.01,-30,-0.021,0.3,20
-0.0047,5.7,0.01,0,0.006,-0.3,10
0.0044,-9.9,0,-20,0.032,0,-20
0.0012,-3,0,-30,0.032,-0.3,-40
0.0039,-8.9,-0.02,30,0.016,0.1,10
-0.0046,-2,0,0,-0.011,-0.1,-10
0.0045,2.5,-0.01,0,-0.013,0.4,40
-0.0033,2.8,0,-20,0.016,0.1,20
0.0127,-0.1,0,-30,0.018,0,10
0.0056,6.9,0,50,-0.011,0,10
0.0051,-1,0,-20,-0.023,-0.1,10
-0.0063,2.1,0,0,0.004,0.1,10
-0.0057,-5.1,0,-20,0.01,0,-10
0.0055,-7.3,0,-10,-0.013,-0.1,-20
-0.0015,-4,0,-20,-0.038,-0.2,-10
0.0047,0.1,0,-10,-0.012,0,20
-0.0115,2.5,0,-30,-0.011,0,10
-0.0038,3.8,0,-30,-0.012,0.1,10
-0.0038,2.2,0.01,0,-0.005,0,20
0.0059,-2,0.01,-50,-0.009,-0.2,-20
0.0059,1.5,0,-20,-0.008,0.3,10
0.0013,-0.1,0,0,0.017,-0.4,-20
-0.0093,-10.4,0,-40,0.023,0.2,-20
-0.0007,10.3,0,20,-0.008,-0.1,10
0.0024,6,0,-20,0.021,0.1,10
-0.0067,1.6,0,-30,0.005,0.1,-10
0.0024,-9.7,0.01,0,0.029,0.1,10
0.0041,-5.6,0.01,-20,-0.008,-0.2,-20
-0.005,3,0,-70,0.024,0.1,30
0.0059,-1.2,0,-30,0.023,-0.1,-10
-0.0038,0.4,-0.01,-40,0.013,0.3,-10
0.0048,-2.8,0,-50,-0.004,0,-30
0.0184,6.5,-0.01,10,-0.004,-0.1,10
-0.004,-1,0,-20,0.029,-0.2,-10
0.0053,-4.2,0,0,-0.006,-0.2,-10
0.0057,5.9,0,-20,-0.008,0.2,30
0.0025,4.6,0,-20,-0.008,0.2,50
-0.0081,-1.6,-0.02,-20,0.005,0.5,20
-0.0052,2.8,0,-40,0.002,0.5,10
-0.0001,2.6,0,-40,-0.004,0.2,10
-0.0025,-1.7,0,-10,-0.005,-0.1,-10
-0.0051,-1.2,0,-50,-0.012,0.1,10
0.0077,0.4,-0.01,-30,0.012,0.3,20
0.0008,6.8,0,-30,-0.027,0.1,-10
0.0095,4.8,0,0,-0.017,-0.1,20
-0.0018,-11.5,-0.01,-40,-0.007,0.1,-20
0.0024,7.2,0,30,-0.007,-0.1,10
-0.0056,0.4,0,-10,-0.008,0.1,10
-0.0084,-0.5,0,10,0.005,-0.2,-40
-0.0036,-3,-0.01,-10,-0.01,0,-10
0.0044,-9.9,0,20,-0.009,-0.2,-20
-0.0137,-4.5,0.01,10,-0.004,-0.1,10
-0.0056,-1.1,0,-40,0.015,0.1,10
-0.0034,4.4,0,-20,0,0.1,10
0.0014,6.4,0,-10,-0.013,0,10
0.0103,-6.2,0,-10,0.022,0,20
0.0011,-3.4,0,60,0.01,-0.3,10
-0.0023,-3,0,30,-0.011,-0.2,-10
-0.0059,2.8,0,-20,0.006,0.3,10
0.0121,-0.1,0.01,0,-0.004,-0.1,10
0.0018,-2.6,0,10,0.015,-0.3,-60
-0.0039,-12.3,-0.01,-60,0.037,-0.1,-10
0.0102,-1.6,-0.01,-20,0.004,0,-20
-0.0013,0.7,0,-40,0.001,0.3,40
-0.0015,4.8,0,-30,0.025,0.1,20
0.0067,5.5,0,10,0.012,0,10
-0.0055,0.3,0,20,0.016,-0.1,-10
-0.0071,-7.9,0,10,0.036,-0.1,-30
-0.0037,2.6,0,-20,-0.032,0.2,10
-0.0053,3.9,0,-50,-0.019,0.1,10
-0.0067,-2.3,0,-10,0,0,-10
-0.0021,4.4,-0.01,-40,-0.003,0.2,10
0.0042,-6.2,0,-20,-0.003,-0.2,-20
0.0047,8.9,0,-10,-0.025,0.1,40
-0.0039,3,0,-20,0.006,0.2,10
-0.0044,-6.4,0,-40,0.006,0,-10
0.0047,7.9,0.01,-20,0.042,0.2,20
-0.0078,2,0,30,-0.002,-0.1,10
0.0033,-4.7,0,-10,0.011,-0.1,-10
-0.0055,-2.1,0,-20,0.006,0,10
-0.007,-4.1,0.01,0,0.012,-0.1,-40
-0.0113,-9.5,0,30,-0.007,-0.1,-30
0.0043,-3.6,-0.01,40,0,-0.2,-10
-0.0031,4.4,0.01,10,-0.011,0.1,20
0.004,-2.1,0,-20,0.011,0,20
-0.005,0,0,-30,-0.011,0,10
0,2.7,0,-20,-0.009,0.1,10
-0.0043,-9.5,0,-20,-0.011,0,-10
0.0086,5.5,0,20,0.015,-0.1,10
0.0011,-2.4,-0.02,-40,0.015,0.3,-10
0.0073,-1.5,0,-30,0.006,-0.3,-20
-0.0047,1.1,0,-10,-0.01,0,10
-0.0092,-2.8,0.02,-10,-0.002,0.2,10
0.0037,8.4,0,20,-0.006,0.1,30
0.0027,3.7,0,-40,-0.016,0.2,20
-0.0063,-2.9,0,-20,0.033,-0.1,-30
-0.007,2.9,0,-10,-0.011,-0.2,-10
-0.0027,4.2,0,-20,-0.026,0.2,20
-0.0054,1.5,0,10,0.001,0,10
-0.002,-1.6,-0.02,-40,-0.01,0.4,10
0.0021,1.4,0,-40,0.004,0.4,40
-0.0068,-5.6,-0.01,-40,-0.007,0.4,-10
0.004,1.2,-0.01,10,-0.025,-0.2,10
-0.0042,-11.1,0,-50,0.011,0,-50
0.0002,5.6,0,-20,-0.005,0.1,40
0.0072,1.1,0,-10,-0.012,0.1,20
-0.003,-6.8,0,-10,0.016,0,-30
0.0056,-0.7,0,-20,0.017,0,-10
-0.0008,-4,0,0,-0.002,-0.1,-10
-0.0064,9.8,0,-80,0.01,0.3,30
-0.0024,5.1,0,-40,0.023,0.3,30
0.0071,8.6,0.01,-30,-0.004,0,20
-0.0043,-1.2,-0.01,0,0.021,0,-10
0.0069,2.1,0,-60,-0.006,0,20
0.0048,-2.7,0.01,-10,0.008,-0.3,-30
-0.0007,-2.4,0,-20,0.024,-0.1,-10
0.0033,8.7,0,0,0.004,0,20
0.0039,-8.4,0,20,-0.005,-0.3,-40
0.0086,-1.9,0.01,-70,0.008,0.2,30
-0.005,2.1,0,-10,0.005,-0.2,10
-0.0009,-6,0,-70,-0.019,0.1,-10
0.0053,2.1,0,-20,0.007,0.3,30
0.0033,4.9,0,30,0.012,-0.1,10
0.0018,3.8,0,-20,0.021,0.3,30
-0.0044,-5.4,0,-20,0.006,0.1,-20
-0.0049,8,0.01,-50,-0.003,0,10
0.0065,-2.3,0,40,0.034,-0.3,-20
0.0026,4.5,0,10,0.001,0.1,10
-0.0063,-4.1,0,-20,0.015,-0.1,-20
-0.0033,-4.3,-0.02,0,0.009,0.1,-20
0.0027,-11,-0.03,-10,0.024,0,-10
-0.0044,-4.8,0,-50,0.005,0,-30
0.0006,3.1,0,-80,0.002,0.3,10
0.0083,-3.6,0,-20,-0.002,0,-20
-0.0027,6.8,0,-40,0.014,0.2,20
-0.0015,-5.2,0.01,30,0.034,-0.2,-20
0.0089,-6.2,-0.01,80,0.004,-0.2,-10
0.0083,-7,0,40,-0.009,0,10
0.0083,-5.1,0,-10,0.005,-0.1,-10
0.0044,1.6,0,-40,-0.009,0.4,30
0.0017,-4,0,-10,0.003,-0.1,-20
0.0009,-1.1,0,10,-0.012,-0.2,-20
0.0074,-2.5,0,-20,0.016,0.1,10
0.0066,-2.1,0,-20,-0.006,0,-10
-0.0063,-1.9,0,-10,-0.013,-0.1,-20
0.0027,-3,-0.02,10,-0.003,-0.3,-20
-0.0026,-4,0,-30,0.007,0.1,-10
0.0078,3.4,0,-20,-0.011,0.2,40
0.0071,7.4,0,0,0.012,0.2,10
-0.0036,-3.5,0,-10,0.012,-0.2,-50
-0.0033,2.9,0.01,0,-0.005,0.1,10
-0.0078,-3.8,-0.01,-20,-0.02,-0.1,-10
0.0078,-3.4,0,10,0.013,-0.2,-10
-0.0023,6.6,0.01,-30,-0.015,0.3,40
0.0048,2.8,0,-20,0.011,0,10
-0.0018,-5.4,0.01,10,-0.003,-0.4,-40
-0.0002,-4.1,0,20,-0.006,-0.1,-10
0.0008,7.5,0,-30,0.005,0.1,10
-0.0108,-2.6,0,-10,0.007,0.1,-10
-0.0066,-4.4,0,30,-0.005,0,-10
-0.0048,0.4,0,30,0.003,-0.1,-10
0.0022,6.3,0,10,0.009,0.1,30
0.001,4.1,0,-10,0.002,0.1,10
0.0011,3.3,0,-10,0.009,0.2,10
-0.0009,-5.9,0,-20,0.035,-0.2,-30
-0.0053,-2.7,0.01,-20,-0.004,-0.2,-10
-0.0021,-8.2,0,-20,0.02,-0.2,-20
0.0025,-1.5,0,-50,0.007,0,-10
-0.0051,-1.1,0,-40,0.003,0.1,-10
0.0022,4.5,0.01,-20,-0.005,0.5,20
-0.0058,-1.1,0.01,10,0.009,0.2,-10
-0.004,-4.3,0,-10,0.023,0,-10
-0.0043,3.2,0,-40,-0.014,0.1,30
-0.0007,3.4,0,-20,-0.021,0.1,10
-0.0005,-4,0,-30,0.004,0.1,-10
0.0066,2.5,0,-40,-0.014,0.2,20
0.0005,-6,0,-10,-0.05,-0.3,-80
0.0016,-2.3,0,0,-0.014,-0.1,-20
0.0066,-4.5,0,-30,-0.006,0.1,-10
-0.0088,0,0,10,0.01,-0.1,-10
0.0047,-1.9,0,-30,-0.007,0.1,10
-0.0014,2.7,0,-10,-0.011,0.1,-10
0.0055,-0.5,0,-50,-0.009,0.1,10
-0.0053,0.1,0.01,-10,0.03,-0.4,-20
-0.003,9.3,0.01,-30,0.001,0.1,20
-0.008,-5,0,-20,0.022,-0.3,-30
-0.0047,-7.9,0.01,0,0.006,-0.1,-30
0.0093,-1.7,0,10,-0.011,0,-10
-0.002,9.2,0,-50,-0.005,0.4,80
-0.0018,-6.1,0,10,-0.003,-0.1,-40
0.0041,-3.4,0,-30,0.007,-0.1,-10
0.0079,-0.5,0,30,-0.005,-0.1,10
0.0022,-3.1,0,-10,0.011,0,10
0.0033,-1.4,-0.01,-10,-0.005,0,10
-0.0039,-8.2,0.01,-30,0.007,0,10
-0.007,-2,0,-30,0.012,0.2,30
-0.0015,7,0,-20,-0.008,0.2,30
-0.0077,0,0.02,-50,-0.016,0,-10
0.0074,-2.9,0,-20,0.013,0,-10
0.001,-2.4,0,20,0.009,-0.2,-20
-0.0021,-2.4,0,50,0.014,-0.4,-10
-0.0057,-1.6,0,-30,0.018,-0.2,-10
-0.0081,-5.6,0.01,30,0.009,-0.1,-10
0.0088,-1.7,0,10,-0.02,0,10
0.0063,-3.8,0,20,0.01,-0.2,-30
0.0068,-0.2,0,-30,-0.006,0.1,10
-0.0026,4.7,0,-10,0.016,0.1,20
-0.0086,-2.8,0,-30,0.04,-0.2,-40
-0.0042,1.7,0,40,-0.011,-0.1,-30
-0.0003,7,0.01,20,0.007,0,30
-0.0021,7.6,0,0,-0.004,0.2,20
-0.004,-2.3,0,0,0.009,-0.1,-10
0.0042,-6.5,0,-20,-0.004,-0.1,-20
-0.0009,6.3,-0.01,-20,-0.016,0.2,10
-0.0063,-2.2,0,-10,0.007,0,-20
-0.0047,1.2,0,20,-0.011,0,10
-0.0081,1.8,0,-10,0.008,0,-10
0.0063,-1.1,0,10,0.012,-0.1,10
-0.0047,-4.5,0,-30,0.02,0,-20
0.0055,7.2,0,-30,0.015,0,10
0.0012,-7,0,0,0.012,-0.2,-20
0.0056,-1.6,0,0,0.017,-0.2,-10
0.0058,-1.7,0.01,-30,0.022,0.1,-10
0.0013,-2,0,-10,0.017,-0.1,-10
